code;url;product_name;generic_name;quantity;packaging;brands;categories;pnns_groups_1;pnns_groups_2;main_category;image_url;image_small_url
4311501396070;https://world.openfoodfacts.org/product/4311501396070;Tomaten in Stücken mit Tomatensaft;;400 g;40 FE,Dose;Edeka Bio;Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frucht- und gemüsebasierte Lebensmittel, Konserven, Konserven-Produkte auf pflanzlicher Basis, Gemüsebasierte Lebensmittel, Gemüsekonserven, Tomaten und Tomatenprodukte, Dosentomaten;Fruits and vegetables;Vegetables;en:canned-tomatoes;https://static.openfoodfacts.org/images/products/431/150/139/6070/front_de.19.400.jpg;https://static.openfoodfacts.org/images/products/431/150/139/6070/front_de.19.200.jpg
4311501353967;https://world.openfoodfacts.org/product/4311501353967;Champignons Ganze Köpfe;;330 g (200 g);Glas;Edeka;Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Fresh foods, Fresh plant-based foods, Pilze und daraus hergestellte Produkte, Pilze;fruits-and-vegetables;vegetables;en:mushrooms;https://static.openfoodfacts.org/images/products/431/150/135/3967/front_de.9.400.jpg;https://static.openfoodfacts.org/images/products/431/150/135/3967/front_de.9.200.jpg
3487400000637;https://world.openfoodfacts.org/product/3487400000637;Express Langkorn & Wildreis;Dampfgegarter Langkorn-Reis & Wildreis;250 g;Kunststoff,Sachet,plastique,Doypack;Uncle Ben's,Mars;Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Meals, Fertiggerichte, Plant-based meals, fr:Céréales préparées, fr:Riz préparés;Composite foods;One-dish meals;fr:riz-prepares;https://static.openfoodfacts.org/images/products/348/740/000/0637/front_de.19.400.jpg;https://static.openfoodfacts.org/images/products/348/740/000/0637/front_de.19.200.jpg
4311501476024;https://world.openfoodfacts.org/product/4311501476024;Alaska Selachs Filet Müllerin Art;;400 g;PAP;Edeka;Fisch und Meeresfrüchte,Fisch,Fischfilets,Seelachsfilets,Seelachse;Fish Meat Eggs;Fish and seafood;en:pollock-fillets;https://static.openfoodfacts.org/images/products/431/150/147/6024/front_de.11.400.jpg;https://static.openfoodfacts.org/images/products/431/150/147/6024/front_de.11.200.jpg
4311596412341;https://world.openfoodfacts.org/product/4311596412341;Nuss Nougat Creme;Nuss-Nougat-Creme;400 g;Glas;Gut & Günstig;en:cocoa-and-hazelnuts-spreads;Sugary snacks;Sweets;en:cocoa-and-hazelnuts-spreads;https://static.openfoodfacts.org/images/products/431/159/641/2341/front_de.15.400.jpg;https://static.openfoodfacts.org/images/products/431/159/641/2341/front_de.15.200.jpg
4311596410620;https://world.openfoodfacts.org/product/4311596410620;Fusilli;Teigware aus Hartweizengrieß;500 g;Kunststoff;Gut & Günstig;Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Getreideprodukte, Nudeln;Cereals and potatoes;Cereals;en:noodles;https://static.openfoodfacts.org/images/products/431/159/641/0620/front_de.21.400.jpg;https://static.openfoodfacts.org/images/products/431/159/641/0620/front_de.21.200.jpg
5449000017918;https://world.openfoodfacts.org/product/5449000017918;Fanta Orange;;1 l;plastic,bottle,Mehrwegpfand,flasche;Fanta;Getränke, Alkoholfreie Getränke, Gezuckerte Getränke;Beverages;Sweetened beverages;en:sweetened-beverages;https://static.openfoodfacts.org/images/products/544/900/001/7918/front_de.13.400.jpg;https://static.openfoodfacts.org/images/products/544/900/001/7918/front_de.13.200.jpg
4311501313046;https://world.openfoodfacts.org/product/4311501313046;Süßrahm-Butter;Bio-Süßrahmbutter, 82% Fett;250 g;Papier,Kunststoff,84 C/PAP;EDEKA Bio;Brotaufstriche,Milchprodukte,Fette,Streichfette (Milch- und Nichtmilcherzeugnisse),Tierische Fette,Milchfette,Butter,Süßrahmbutter;Fat and sauces;Fats;en:sweet-cream-butters;https://static.openfoodfacts.org/images/products/431/150/131/3046/front_de.23.400.jpg;https://static.openfoodfacts.org/images/products/431/150/131/3046/front_de.23.200.jpg
4260161010904;https://world.openfoodfacts.org/product/4260161010904;Bio Minirispentomaten;Bio-Mini-Rispentomaten, Klasse II;250 g;Kunststoff,Karton;Unsere Heimat;Pflanzliche Lebensmittel und Getränke,Pflanzliche Lebensmittel,Frucht- und gemüsebasierte Lebensmittel,Gemüsebasierte Lebensmittel,Tomaten und Tomatenprodukte,Tomaten;Fruits and vegetables;Vegetables;en:tomatoes;https://static.openfoodfacts.org/images/products/426/016/101/0904/front_de.4.400.jpg;https://static.openfoodfacts.org/images/products/426/016/101/0904/front_de.4.200.jpg
4311527834815;https://world.openfoodfacts.org/product/4311527834815;Salatgurke;Bio-Salatgurke, Klasse II;1Stück;Aufkleber;EDEKA Bio;Gurken;Salty snacks;Salty and fatty products;en:pickles;https://static.openfoodfacts.org/images/products/431/152/783/4815/front_de.6.400.jpg;https://static.openfoodfacts.org/images/products/431/152/783/4815/front_de.6.200.jpg
4021155158251;https://world.openfoodfacts.org/product/4021155158251;Porridge Hafermahlzeit Erdbeere;;70 g;Becher;Blue Mill;Porridge;unknown;unknown;de:porridge;https://static.openfoodfacts.org/images/products/402/115/515/8251/front_de.4.400.jpg;https://static.openfoodfacts.org/images/products/402/115/515/8251/front_de.4.200.jpg
4027109908712;https://world.openfoodfacts.org/product/4027109908712;Orange Limette;;750ml;PET,Flasche;Active Wasser plus Sauerstoff;Getränke,Wasser,Wasser mit Geschmack,Alkoholfreie Getränke;Beverages;Waters and flavored waters;en:flavored-waters;https://static.openfoodfacts.org/images/products/402/710/990/8712/front_de.4.400.jpg;https://static.openfoodfacts.org/images/products/402/710/990/8712/front_de.4.200.jpg
4000405001318;https://world.openfoodfacts.org/product/4000405001318;vegetarischer Schinken Spicker Salat Kräuter;;150g;Dose;Rügenwalder Mühle;vegetarisch, Fleischsalat;Composite foods;One-dish meals;de:fleischsalat;https://static.openfoodfacts.org/images/products/400/040/500/1318/front_de.4.400.jpg;https://static.openfoodfacts.org/images/products/400/040/500/1318/front_de.4.200.jpg
4104420184183;https://world.openfoodfacts.org/product/4104420184183;Rote Linsen Spirelli;;250 g;Kunststoff;Alnatura;Pflanzliche Lebensmittel und Getränke,Pflanzliche Lebensmittel,Getreide und Kartoffeln,Getreideprodukte,Nudeln;Cereals and potatoes;Cereals;en:noodles;https://static.openfoodfacts.org/images/products/410/442/018/4183/front_de.25.400.jpg;https://static.openfoodfacts.org/images/products/410/442/018/4183/front_de.25.200.jpg
4250241204958;https://world.openfoodfacts.org/product/4250241204958;8 Lachs-Stäbchen;;224 g;Pappe;iglo;Meals, Panierte Produkte, Breaded fish, Fischstäbchen;Fish Meat Eggs;Fish and seafood;en:fish-fingers;https://static.openfoodfacts.org/images/products/425/024/120/4958/front_en.14.400.jpg;https://static.openfoodfacts.org/images/products/425/024/120/4958/front_en.14.200.jpg
4311596460359;https://world.openfoodfacts.org/product/4311596460359;Gut uns Günstig Reine Buttermilch;;500g;500g-Becher;Edeka;Milchprodukte,Buttermilch;unknown;unknown;en:buttermilks;https://static.openfoodfacts.org/images/products/431/159/646/0359/front.3.400.jpg;https://static.openfoodfacts.org/images/products/431/159/646/0359/front.3.200.jpg
4311501482339;https://world.openfoodfacts.org/product/4311501482339;Chorizo Pamplona;Paprika-Salami fein gekörnt und mild-würzig im Geschmack;80g;Kunststoff;Edeka;Fleisch, Prepared meats, Würstchen, Salami;Fish Meat Eggs;Processed meat;en:salami;https://static.openfoodfacts.org/images/products/431/150/148/2339/front_de.4.400.jpg;https://static.openfoodfacts.org/images/products/431/150/148/2339/front_de.4.200.jpg
4104420112469;https://world.openfoodfacts.org/product/4104420112469;Crème glacée au chocolat;Schoko Eiscreme mit frischer Sahne;500ml;Pappe;Alnatura;Desserts, Tiefkühlprodukte, Tiefkühl-Desserts, Speiseeis und Sorbets, Speiseeis, Schokoladeneis;Milk and dairy products;Ice cream;en:ice-creams;https://static.openfoodfacts.org/images/products/410/442/011/2469/front_de.4.400.jpg;https://static.openfoodfacts.org/images/products/410/442/011/2469/front_de.4.200.jpg
4311501450116;https://world.openfoodfacts.org/product/4311501450116;Emmentaler gerieben;;150g;Plastiktüten;EDEKA;Milchprodukte,Fermentierte Lebensmittel,Fermentierte Milch,Käse,Gekochter gepresster Käse,Kuhmilchkäse,Emmentaler,Geriebener Käse,Geriebener Emmentaler;Milk and dairy products;Cheese;en:grated-emmentaler;https://static.openfoodfacts.org/images/products/431/150/145/0116/front_de.5.400.jpg;https://static.openfoodfacts.org/images/products/431/150/145/0116/front_de.5.200.jpg
4311501619810;https://world.openfoodfacts.org/product/4311501619810;Ricotta 45% Fett i.Tr.;Ricotta;250 g;Plastik;Edeka;Milchprodukte, Fermentierte Lebensmittel, Fermentierte Milch, Käse, Frischkäse;Milk and dairy products;Cheese;en:cream-cheeses;https://static.openfoodfacts.org/images/products/431/150/161/9810/front_de.3.400.jpg;https://static.openfoodfacts.org/images/products/431/150/161/9810/front_de.3.200.jpg
4002473960450;https://world.openfoodfacts.org/product/4002473960450;Mein Hühner Nudel Topf;Hühner Nudeltopf mit buntem Gemüse;400 g;Dose;Sonnen Bassermann;Meals, Suppen, Hühnersuppe;Composite foods;One-dish meals;en:soups;https://static.openfoodfacts.org/images/products/400/247/396/0450/front_de.7.400.jpg;https://static.openfoodfacts.org/images/products/400/247/396/0450/front_de.7.200.jpg
3272770093484;https://world.openfoodfacts.org/product/3272770093484;Bresso Traditionelle, Feine Kräuter;Frischkäsezubereitung;150 g;Kunststoff;Bresso,Savencia;Dairies,Fermented foods,Fermented milk products,Cheeses,Cream cheeses;Milk and dairy products;Cheese;en:cream-cheeses;https://static.openfoodfacts.org/images/products/327/277/009/3484/front_de.3.400.jpg;https://static.openfoodfacts.org/images/products/327/277/009/3484/front_de.3.200.jpg
8712100794421;https://world.openfoodfacts.org/product/8712100794421;Save our swirled;Crème glacée framboise avec une sauce marshmallow (12%), une sauce framboise-mûre (9%) et des inclusions au cacao et au lait en forme de cône (7%);500 ml (418g);Pot carton,Couvercle carton,Point vert,Congelés;Ben&Jerry's,Unilever;Desserts,Surgelés,Desserts glacés,Glaces et sorbets,Glaces,Crèmes glacées;Milk and dairy products;Ice cream;en:ice-cream-tubs;https://static.openfoodfacts.org/images/products/871/210/079/4421/front_fr.7.400.jpg;https://static.openfoodfacts.org/images/products/871/210/079/4421/front_fr.7.200.jpg
4016993105703;https://world.openfoodfacts.org/product/4016993105703;Nussig-mild;Schnittkäse, 48% Fett i. Tr.;150 g;Kunststoff;Alpgäuer;Schnittkäse;unknown;unknown;de:schnittkase;https://static.openfoodfacts.org/images/products/401/699/310/5703/front_de.5.400.jpg;https://static.openfoodfacts.org/images/products/401/699/310/5703/front_de.5.200.jpg
4019339184103;https://world.openfoodfacts.org/product/4019339184103;Buchweizen;;500 g;plastic;Davert;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,de:Buchweizen;Cereals and potatoes;Cereals;en:buckwheat;https://static.openfoodfacts.org/images/products/401/933/918/4103/front_de.3.400.jpg;https://static.openfoodfacts.org/images/products/401/933/918/4103/front_de.3.200.jpg
4400066903417;https://world.openfoodfacts.org/product/4400066903417;Rotkäppchen Trocken;;0,75 l;Glas, Flasche;Rotkäppchen;Getränke, Alkoholische Getränke, Weine, Schaumweine, Sekt;;Alcoholic beverages;en:sparkling-wines;https://static.openfoodfacts.org/images/products/440/006/690/3417/front_de.6.400.jpg;https://static.openfoodfacts.org/images/products/440/006/690/3417/front_de.6.200.jpg
4045317052539;https://world.openfoodfacts.org/product/4045317052539;Der genussvolle Traum 8;Kondensmilch;160 ml;Glas,flasche;Bärenmarke;Milchprodukte,Milch,Evaporated milks,Ungezuckerte Kondensmilcherzeugnisse,Kondensmilch;Milk and dairy products;Milk and yogurt;en:condensed-milks;https://static.openfoodfacts.org/images/products/404/531/705/2539/front_de.5.400.jpg;https://static.openfoodfacts.org/images/products/404/531/705/2539/front_de.5.200.jpg
4104420071940;https://world.openfoodfacts.org/product/4104420071940;Pink Grapefruit;Grapefruit-Direktsaft;750ml;Elopack;Alnatura;Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Getränke, Säfte und Nektare;unknown;unknown;en:juices-and-nectars;https://static.openfoodfacts.org/images/products/410/442/007/1940/front_de.8.400.jpg;https://static.openfoodfacts.org/images/products/410/442/007/1940/front_de.8.200.jpg
4311596446872;https://world.openfoodfacts.org/product/4311596446872;Schlemmer Filet Bordelaise;Schlemmerfilet Bordelaise aus Alaska-Seelachsfilets mit pikanter Auflage;400 g;Karton,21-PAP;Gut & Günstig,EDEKA;Fisch und Meeresfrüchte,Fisch,Tiefkühlprodukte,Tiefkühlfisch;Fish Meat Eggs;Fish and seafood;en:frozen-fishes;https://static.openfoodfacts.org/images/products/431/159/644/6872/front_de.19.400.jpg;https://static.openfoodfacts.org/images/products/431/159/644/6872/front_de.19.200.jpg
4314124150258;https://world.openfoodfacts.org/product/4314124150258;Lardon schinkenwürfel;;250 g;Kunststoff;Schwarzwaldhof;Fleisch, Prepared meats, Schinken;Fish Meat Eggs;Processed meat;en:hams;https://static.openfoodfacts.org/images/products/431/412/415/0258/front_de.5.400.jpg;https://static.openfoodfacts.org/images/products/431/412/415/0258/front_de.5.200.jpg
4311501346327;https://world.openfoodfacts.org/product/4311501346327;Gemüse Mais;Gemüsemais, zart, jung, vakuumverpackt;150 g;Dose,40 FE;Edeka;Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Getreideprodukte, Samen, Getreidekörner, Maise;Cereals and potatoes;Cereals;en:corn;https://static.openfoodfacts.org/images/products/431/150/134/6327/front_de.7.400.jpg;https://static.openfoodfacts.org/images/products/431/150/134/6327/front_de.7.200.jpg
14443978;https://world.openfoodfacts.org/product/14443978;Krug-bräu Lager;Dunkles Lagerbier;0,5 l;Glas,Flasche,Glasflasche;Krug-Bräu;Getränke,Alkoholische Getränke,Biere,Deutsche Biere,Lager,Bayerische Biere;;Alcoholic beverages;en:bavarian-beers;https://static.openfoodfacts.org/images/products/14443978/front_de.4.400.jpg;https://static.openfoodfacts.org/images/products/14443978/front_de.4.200.jpg
4006181006721;https://world.openfoodfacts.org/product/4006181006721;Kartoffel-Taschen;;300g;Karton;Schwarmstedter;Meals, Fertiggerichte;Composite foods;One-dish meals;en:microwave-meals;https://static.openfoodfacts.org/images/products/400/618/100/6721/front_de.8.400.jpg;https://static.openfoodfacts.org/images/products/400/618/100/6721/front_de.8.200.jpg
4020486035149;https://world.openfoodfacts.org/product/4020486035149;Himbeer Creme-Schokolade;Schokolade gefüllt mit Himbeer-Creme-Füllung (62%);100 g;Papier,22 PAP,Aluminium,41 ALU;Böhme;Imbiss,Süßwaren,Schokoladen;Sugary snacks;Chocolate products;en:chocolates;https://static.openfoodfacts.org/images/products/402/048/603/5149/front_de.11.400.jpg;https://static.openfoodfacts.org/images/products/402/048/603/5149/front_de.11.200.jpg
4104420016767;https://world.openfoodfacts.org/product/4104420016767;Maismehl;;500 g;Papier;Alnatura;Pflanzliche Lebensmittel und Getränke,Pflanzliche Lebensmittel,Mehle;unknown;unknown;en:flours;https://static.openfoodfacts.org/images/products/410/442/001/6767/front_de.12.400.jpg;https://static.openfoodfacts.org/images/products/410/442/001/6767/front_de.12.200.jpg
4311596468751;https://world.openfoodfacts.org/product/4311596468751;Zartbitter;Zartbitter-Schokolade, Kakao: 50% mindestens;100 g;Kunststoff,05 PP;Edeka;Imbiss,Süßwaren,Schokoladen,Bitterschokoladen;Sugary snacks;Chocolate products;en:dark-chocolates;https://static.openfoodfacts.org/images/products/431/159/646/8751/front_en.3.400.jpg;https://static.openfoodfacts.org/images/products/431/159/646/8751/front_en.3.200.jpg
4311501387832;https://world.openfoodfacts.org/product/4311501387832;Edeka Kokosnussmilch;;400 ml;Dose;Edeka;Boissons, Aliments et boissons à base de végétaux, Boissons à base de végétaux, Substitut du lait, Boissons végétales, Laits de coco;Beverages;Plant-based milk substitutes;en:coconut-milks;https://static.openfoodfacts.org/images/products/431/150/138/7832/front_de.27.400.jpg;https://static.openfoodfacts.org/images/products/431/150/138/7832/front_de.27.200.jpg
4311501358665;https://world.openfoodfacts.org/product/4311501358665;Pépites de sucre colorées;;100 g;05 PP;Edeka;Backzutaten;unknown;unknown;de:backzutaten;https://static.openfoodfacts.org/images/products/431/150/135/8665/front_de.36.400.jpg;https://static.openfoodfacts.org/images/products/431/150/135/8665/front_de.36.200.jpg
8712100694721;https://world.openfoodfacts.org/product/8712100694721;What-a-lotta chocolate cookie core;Crème glacée chocolat avec des morceaux de cookie au cacao maigre (7%) autour d'un cœur croquant du cookie au cacao maigre (13%);500 ml ℮/411 g ℮;Pot en papier,Couvercle en papier,Surgelés, Produkt;Ben & Jerry's;Desserts, Surgelés, Desserts glacés, Glaces et sorbets, Glaces, Crèmes glacées, Glaces au chocolat;Milk and dairy products;Ice cream;en:chocolate-ice-cream-tubs;https://static.openfoodfacts.org/images/products/871/210/069/4721/front_fr.12.400.jpg;https://static.openfoodfacts.org/images/products/871/210/069/4721/front_fr.12.200.jpg
4311596475599;https://world.openfoodfacts.org/product/4311596475599;Delikatess Geflügel Mortadella;Geflügel Mortadella;200 g;Kunststoff;Gut & Günstig;Fleisch, Prepared meats, Würste, fr:Charcuteries cuites, Mortadella;Fish Meat Eggs;Processed meat;en:mortadella;https://static.openfoodfacts.org/images/products/431/159/647/5599/front_de.6.400.jpg;https://static.openfoodfacts.org/images/products/431/159/647/5599/front_de.6.200.jpg
4002674123869;https://world.openfoodfacts.org/product/4002674123869;Muskatblüte gemahlen;;10g;Tüte;Ostmann;en:Mace;unknown;unknown;en:nutmeg-tree-products;https://static.openfoodfacts.org/images/products/400/267/412/3869/front_de.4.400.jpg;https://static.openfoodfacts.org/images/products/400/267/412/3869/front_de.4.200.jpg
4036300059406;https://world.openfoodfacts.org/product/4036300059406;Buttermilch Drink Erdbeere;Milchmischerzeugnis, wärmebehandelt, 0,4% Fett im Milchanteil;750 g;Tetra Pak,Karton;Milram;Milchprodukte, Buttermilch;unknown;unknown;en:buttermilks;https://static.openfoodfacts.org/images/products/403/630/005/9406/front_de.6.400.jpg;https://static.openfoodfacts.org/images/products/403/630/005/9406/front_de.6.200.jpg
4311501606254;https://world.openfoodfacts.org/product/4311501606254;Skyr Natur;Frischkäse, Magerstufe, Wassergehalt mehr als 82%;150 g;06 PS,41 ALU;Gut & Günstig;Milchprodukte, Fermentierte Lebensmittel, Fermentierte Milch, Käse, Frischkäse, Skyr;Milk and dairy products;Cheese;en:skyr;https://static.openfoodfacts.org/images/products/431/150/160/6254/front_de.7.400.jpg;https://static.openfoodfacts.org/images/products/431/150/160/6254/front_de.7.200.jpg
4015271001065;https://world.openfoodfacts.org/product/4015271001065;pizza;Pizza Spezial mit Zuckerarten und Süßungsmittel. Mit Tomatensauce, Gouda-Käse 48% Fett i.Tr., Hinterschinken aus Fleischstücken, eingelegte Artischockenherzen, eingelegte Champignons, eingelegter Tomatenpaprika, eingelegte Peperoni, eingelegte Oliven, eingelegte Kapern;400 g;Folie, Stück;Pizza Lorenzo;Meals, Pizzas pies and quiches, Pizzas;Composite foods;Pizza pies and quiche;en:pizzas;https://static.openfoodfacts.org/images/products/401/527/100/1065/front_de.9.400.jpg;https://static.openfoodfacts.org/images/products/401/527/100/1065/front_de.9.200.jpg
4311501658352;https://world.openfoodfacts.org/product/4311501658352;Knusper Filets;;400g;Kartonage;Gut & Günstig;de:Backfisch,Fishes;Fish Meat Eggs;Fish and seafood;en:fishes;https://static.openfoodfacts.org/images/products/431/150/165/8352/front_de.9.400.jpg;https://static.openfoodfacts.org/images/products/431/150/165/8352/front_de.9.200.jpg
4016241030917;https://world.openfoodfacts.org/product/4016241030917;Skyr Vanille;Frischkäsezubereitung gerührt mit 17% Fruchtzubereitung, Magerstufe im Milchanteil;450 g;Kunststoff,Karton;Arla;Milchprodukte, Fermentierte Lebensmittel, Fermentierte Milch, Käse, Frischkäse, Skyr;Milk and dairy products;Cheese;en:skyr;https://static.openfoodfacts.org/images/products/401/624/103/0917/front_de.22.400.jpg;https://static.openfoodfacts.org/images/products/401/624/103/0917/front_de.22.200.jpg
4311501428184;https://world.openfoodfacts.org/product/4311501428184;Junger Spinat;Junger Spinat, gehackt, in Portionen, tietfgefroren;450 g;Karton,21 PAP;Edeka;Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frucht- und gemüsebasierte Lebensmittel, Gemüsebasierte Lebensmittel, Blattgemüse, Spinat;Fruits and vegetables;Vegetables;en:spinachs;https://static.openfoodfacts.org/images/products/431/150/142/8184/front_en.3.400.jpg;https://static.openfoodfacts.org/images/products/431/150/142/8184/front_en.3.200.jpg
4046700500934;https://world.openfoodfacts.org/product/4046700500934;BIO Frische Vollmilch;frische Bioland Vollmilch;0,5 l;ELOPAK,Pure-Pak classic;Schwarzwaldmilch;Milchprodukte, Milch, Homogenisierte Milch, Länger haltbare Frischmilch, Frischmilch, Vollmilch;Milk and dairy products;Milk and yogurt;en:extended-shelf-life-milks;https://static.openfoodfacts.org/images/products/404/670/050/0934/front_de.13.400.jpg;https://static.openfoodfacts.org/images/products/404/670/050/0934/front_de.13.200.jpg
4021900122247;https://world.openfoodfacts.org/product/4021900122247;Dillhappen mit Gurken;Heringssalat;300 g;Kunststoff;Nadler;Feinkost;unknown;unknown;de:feinkost;https://static.openfoodfacts.org/images/products/402/190/012/2247/front_de.4.400.jpg;https://static.openfoodfacts.org/images/products/402/190/012/2247/front_de.4.200.jpg
7622200003938;https://world.openfoodfacts.org/product/7622200003938;Milkinis;Chocolat au lait du pays Alpin fourré confiseur (50%) au lait;8 x 10,9 g (87,5 g);Carton,21 PAP;Milka;Snacks, Snacks sucrés, Confiseries, Confiseries chocolatées, Barres, Barres chocolatées, Barres chocolatées au lait;Sugary snacks;Biscuits and cakes;fr:barres-chocolatees-au-lait;https://static.openfoodfacts.org/images/products/762/220/000/3938/front_fr.11.400.jpg;https://static.openfoodfacts.org/images/products/762/220/000/3938/front_fr.11.200.jpg
4311501317532;https://world.openfoodfacts.org/product/4311501317532;Frische Eier;;6;Karton,21 PAP, Stück;EDEKA Bio;Farming products, Vogeleier, Eier aus ökologischer Erzeugung, Frische Eier;Fish Meat Eggs;Eggs;en:fresh-eggs;https://static.openfoodfacts.org/images/products/431/150/131/7532/front_de.18.400.jpg;https://static.openfoodfacts.org/images/products/431/150/131/7532/front_de.18.200.jpg
4313920000484;https://world.openfoodfacts.org/product/4313920000484;6 Vesper Eier;gekochte und gefärbte Eier aus Bodenhaltung;6;Kunststoff, Stück, Produkt;Unsere Heimat;Farming products, Vogeleier, Chicken eggs, Eier aus Bodenhaltung, Gekochte Eier, Gewichtsklasse M;Fish Meat Eggs;Eggs;en:boiled-eggs;https://static.openfoodfacts.org/images/products/431/392/000/0484/front_de.9.400.jpg;https://static.openfoodfacts.org/images/products/431/392/000/0484/front_de.9.200.jpg
4028900007291;https://world.openfoodfacts.org/product/4028900007291;Kirschjoghurt mild;;1000 g;Eimerchen;Weideglück;Joghurt;Milk and dairy products;Milk and yogurt;en:yogurts;https://static.openfoodfacts.org/images/products/402/890/000/7291/front_de.6.400.jpg;https://static.openfoodfacts.org/images/products/402/890/000/7291/front_de.6.200.jpg
4003514001002;https://world.openfoodfacts.org/product/4003514001002;Butaris;Butterschmalz;250 g;kunststoff;Butaris;Butterschmalz;unknown;unknown;de:butterschmalz;https://static.openfoodfacts.org/images/products/400/351/400/1002/front_de.7.400.jpg;https://static.openfoodfacts.org/images/products/400/351/400/1002/front_de.7.200.jpg
4045178003268;https://world.openfoodfacts.org/product/4045178003268;Campo Verde Apfelmark;Bio Apfelmark;700 g 720 ml;Glas;Campo Verde;Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Desserts, Frucht- und gemüsebasierte Lebensmittel, Fruchtbasierte Lebensmittel, Kompotte, Apfelkompott, Applesauces;Fruits and vegetables;Fruits;en:applesauces;https://static.openfoodfacts.org/images/products/404/517/800/3268/front_de.9.400.jpg;https://static.openfoodfacts.org/images/products/404/517/800/3268/front_de.9.200.jpg
4311501443651;https://world.openfoodfacts.org/product/4311501443651;15 Fischstäbchen;Fischstäbchen aus Alaska-Seelachsfilet, praktisch grätenfrei, aus Blöcken geschnitten, paniert, vorgebraten, tiefgefroren.;450 g;Karton,21 PAP;Gut & Günstig;Fischstäbchen;Fish Meat Eggs;Fish and seafood;en:fish-fingers;https://static.openfoodfacts.org/images/products/431/150/144/3651/front_de.8.400.jpg;https://static.openfoodfacts.org/images/products/431/150/144/3651/front_de.8.200.jpg
4311501618080;https://world.openfoodfacts.org/product/4311501618080;Gouda Holland jung g.g.A.;Gouda Holland jung g.g.A.;150 g;07 O;Edeka;Milchprodukte,Fermentierte Lebensmittel,Fermentierte Milch,Käse,Holländischer Käse,Goudas;Milk and dairy products;Cheese;en:gouda;https://static.openfoodfacts.org/images/products/431/150/161/8080/front_de.5.400.jpg;https://static.openfoodfacts.org/images/products/431/150/161/8080/front_de.5.200.jpg
4001716085523;https://world.openfoodfacts.org/product/4001716085523;Orangensaft;;1 l;Tetra Pak;Beckers Bester;Getränke mit Orange;unknown;unknown;en:beverages-with-orange;https://static.openfoodfacts.org/images/products/400/171/608/5523/front_de.9.400.jpg;https://static.openfoodfacts.org/images/products/400/171/608/5523/front_de.9.200.jpg
4012970021042;https://world.openfoodfacts.org/product/4012970021042;Zwieback Bio;Bio-Zwieback, 25 Stück;225 g;Kunststoff;Burger;Pflanzliche Lebensmittel und Getränke,Pflanzliche Lebensmittel,Getreide und Kartoffeln,Brote;Cereals and potatoes;Bread;en:breads;https://static.openfoodfacts.org/images/products/401/297/002/1042/front_de.13.400.jpg;https://static.openfoodfacts.org/images/products/401/297/002/1042/front_de.13.200.jpg
4311596421039;https://world.openfoodfacts.org/product/4311596421039;Cashews geröstet & gesalzen;Cashewkerne, geröstet, gesalzen;150 g;40 FE;Gut & Günstig;Pflanzliche Lebensmittel und Getränke,Pflanzliche Lebensmittel,Nüsse und Nussprodukte,Nüsse,Cashewnüsse,Gesalzene Nüsse;Salty snacks;Nuts;fr:fruits-a-coque-sales;https://static.openfoodfacts.org/images/products/431/159/642/1039/front_de.16.400.jpg;https://static.openfoodfacts.org/images/products/431/159/642/1039/front_de.16.200.jpg
4311596424870;https://world.openfoodfacts.org/product/4311596424870;Delikatess Schinken Würfel;Delikatess Schinken Würfel;250 g;07-o,kunststoff,07-o;Gut & Günstig;Fleisch, Prepared meats, Schinken;Fish Meat Eggs;Processed meat;en:hams;https://static.openfoodfacts.org/images/products/431/159/642/4870/front_de.6.400.jpg;https://static.openfoodfacts.org/images/products/431/159/642/4870/front_de.6.200.jpg
5010029000214;https://world.openfoodfacts.org/product/5010029000214;Weetabix Original;Vollkornweisen cerealie;430 g;Boîte,Carton,Plastique;Weetabix;Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frühstücke, Getreide und Kartoffeln, Getreideprodukte, Frühstückscerealien;Cereals and potatoes;Breakfast cereals;en:breakfast-cereals;https://static.openfoodfacts.org/images/products/501/002/900/0214/front_de.12.400.jpg;https://static.openfoodfacts.org/images/products/501/002/900/0214/front_de.12.200.jpg
